split,case_id,case_hash,K,candidate_id,receiver_scope,official_variant,valid,n_tasks,total_p95,ip_increment_nrmse_p95,fail_rate,qualifies_point,spectral_error,spectral_error_s0,spectral_error_s1,condition_number,relative_dc_error,optimizer_success
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.0019302025448350128,0.002369533814717365,0.0,True,0.0006324829377044693,0.0005137968912186613,0.0006324829377044693,2943.510358659262,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.0011198416672822287,0.0012725341514238913,0.0,True,0.0004036078109866247,0.0003585327806227143,0.0004036078109866247,789.2048519157274,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.002355592320008264,0.0024478530726737436,0.0,True,0.0006301889995550597,0.0004984202749618622,0.0006301889995550597,245.4742603037991,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.0014556524951160922,0.0016869413641213624,0.0,True,0.0005326037996145832,0.00042544110616793304,0.0005326037996145832,104.4899770216,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.0021839494113896954,0.0022915552328101997,0.0,True,0.0006325465157690971,0.0006838872279366843,0.0006325465157690971,80317.46920223268,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.0011438811003582096,0.0011763782862090981,0.0,True,0.0003857407879213528,0.0005785000189368575,0.0003857407879213528,13369.819199788171,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.004351081244837074,0.013474486547458206,0.0,True,0.002171303990115301,0.008593360223617097,0.002171303990115301,861.3122363183064,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.0033136386308721764,0.012876289649578978,0.0,True,0.0021406970661619193,0.008623594411109829,0.0021406970661619193,1319.754401711225,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.0014049248352215244,0.004125032782861308,0.0,True,0.0012326741937118398,0.005037534742882628,0.0012326741937118398,421.2640499369552,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.001337028417971767,0.004037229070356993,0.0,True,0.0011989388089414744,0.0050447075333916284,0.0011989388089414744,1149.017675563495,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.010744723089188168,0.04268431234336655,1.0,False,0.009158990020201726,0.014787543230822611,0.009158990020201726,18364.01659544457,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.01310703653098481,0.04313913147376907,1.0,False,0.00923308418009107,0.014838722824276422,0.00923308418009107,6394.37151883915,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.000508267950258592,0.0015670398001183762,0.0,True,0.0001256743711207279,0.002824787971658431,0.0001256743711207279,12917.379395441701,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.000565228950113955,0.0013834886827407216,0.0,True,0.00012291361401370034,0.002881069302116148,0.00012291361401370034,3293.141378861589,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.00042498953728936417,0.0006043082419056264,0.0,True,9.06152949676336e-05,0.0015451575105861655,9.06152949676336e-05,604.1927973325351,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.00024355564038021897,0.0005678460836504959,0.0,True,6.739286770730573e-05,0.0015780333506730726,6.739286770730573e-05,253.15146677230697,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.002144806909994394,0.004613412568441111,0.0,True,0.00047083933058846147,0.004970835756919043,0.00047083933058846147,848914.7046853187,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.0018313350758757483,0.005507548582642157,0.0,True,0.0005258221675420021,0.005067210991316007,0.0005258221675420021,143366.13859802677,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.002051830425573405,0.0022464094995983622,0.0,True,0.0006318259768764679,0.0009349506301596286,0.0006318259768764679,832701.8525826974,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.0010566360725802063,0.001252942654703684,0.0,True,0.0004278322100435744,0.000875308096925251,0.0004278322100435744,105286.20648645113,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.002185170642879879,0.002488458959720025,0.0,True,0.0006303652810071621,0.0005803802283861838,0.0006303652810071621,18836.259001222512,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.0010891195369114696,0.0012441958973967472,0.0,True,0.00038673454821731666,0.000445105692159508,0.00038673454821731666,3828.3427301850697,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.0022172350595710735,0.002432746826134256,0.0,True,0.0006330919959655895,0.0016700041979378934,0.0006330919959655895,83296818.75450198,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,12,K12_tw_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.0017369854901264985,0.0021169797006041803,0.0,True,0.0005682794286878916,0.0016620438660560528,0.0005682794286878916,7078908.22354806,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.3237965437613276,0.12790462417720752,1.0,False,0.04710733991496952,0.04070983772444566,0.04710733991496952,6.54508617265672,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.18571708305623227,0.05747285718939686,1.0,False,0.024125292008246316,0.020521828033650682,0.024125292008246316,7.180845400352189,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.07701414148760961,0.024145142330850886,1.0,False,0.01015629165840193,0.008449386144161105,0.01015629165840193,6.102226494938977,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.19757952894332134,0.07501020923129444,1.0,False,0.029065843324674445,0.023789055657910084,0.029065843324674445,6.660968690084423,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.28118657916212453,0.11199187011740483,1.0,False,0.04328962788673083,0.035633083874624674,0.04328962788673083,7.1074203467215336,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.1664674794509952,0.048721274220895866,1.0,False,0.01898637213397069,0.015635356274106237,0.01898637213397069,7.776039579817538,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.5281524844807892,0.2681390152577085,1.0,False,0.08871217589555822,0.08046138951013625,0.08871217589555822,5.281018268853003,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.41911935132462574,0.1697275317449086,1.0,False,0.059960418927151427,0.052426563060280554,0.059960418927151427,5.383555203673648,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.3095438954395706,0.1286407124139289,1.0,False,0.04014887647095464,0.03956384825733329,0.04014887647095464,6.884315455545997,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.09470282885217204,0.02342126717004071,1.0,False,0.011162591132641035,0.011107112036569318,0.011162591132641035,6.7938159402653735,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.4079649213071315,0.22443174045896908,1.0,False,0.08986949546675835,0.07641208912519633,0.08986949546675835,6.008933038554537,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.31781591201251913,0.147004299283462,1.0,False,0.05740124844875935,0.04757471313197177,0.05740124844875935,5.9423216816651765,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.6155223504306483,0.3654023876838988,1.0,False,0.11705577207101586,0.11273026695827175,0.11705577207101586,16.098072809319152,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.5319716687899048,0.2729102056630627,1.0,False,0.09007606306445809,0.08187943842305237,0.09007606306445809,16.0232212897977,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.5219923155635329,0.3034389091571364,1.0,False,0.08187711422960352,0.08186240169005973,0.08187711422960352,45.830010144619735,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.3224820223030178,0.13588932204181808,1.0,False,0.041981820199230795,0.041328335620941375,0.041981820199230795,45.514639042513586,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.533586499449332,0.2987067236731617,1.0,False,0.12208438286272086,0.10968852103202943,0.12208438286272086,7.387924772019971,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.4093782624382706,0.22806657871928365,1.0,False,0.09143125059682963,0.07787592804124288,0.09143125059682963,7.333994427767232,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.17537605153096153,0.0520305422636709,1.0,False,0.021631277754642363,0.020041726034990496,0.021631277754642363,8.559612101985275,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.3120929420268114,0.11753367596787517,1.0,False,0.04166698002131787,0.03764367019654388,0.04166698002131787,8.942127361625193,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.2658085864538696,0.09843657802040229,1.0,False,0.037971190210224805,0.031157040059484817,0.037971190210224805,7.198653105655832,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.11240354511596126,0.0367826503674405,1.0,False,0.014291381859901224,0.011781061331396137,0.014291381859901224,7.8634429155000465,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.34012572951294673,0.1447057319101323,1.0,False,0.05467797195125641,0.0459737090567361,0.05467797195125641,13.372484146465258,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.3751233250296818,0.17102335641611366,1.0,False,0.06498148406775722,0.05468216323744721,0.06498148406775722,12.108900433499116,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.17329000391489607,0.07098282086525158,1.0,False,0.027342315707701386,0.022390960902096614,0.027342315707701386,9.214112072607207,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.16616520149390937,0.044272490396612116,1.0,False,0.015237706746571057,0.017636142149302182,0.015237706746571057,7.841869907453841,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.39465626097744955,0.21291900867606517,1.0,False,0.08614575440774574,0.07275943474074195,0.08614575440774574,6.201983649683149,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.2990717352814572,0.13409698171634832,1.0,False,0.052395474215658204,0.04324326747651966,0.052395474215658204,6.062778820059926,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.3635613297480499,0.15563266684304927,1.0,False,0.047908934484422454,0.04641234620392382,0.047908934484422454,19.87596154089188,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.505382290477763,0.26089404935462945,1.0,False,0.07654953644688799,0.07344029113525496,0.07654953644688799,13.608638163295957,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.4274423708163518,0.19381962432094524,1.0,False,0.07914276039753856,0.06592292994170218,0.07914276039753856,13.614535760722061,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.18519562616431334,0.07618725147802763,1.0,False,0.029343753261552065,0.024012917134738344,0.029343753261552065,9.057230836723841,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.5205597529730461,0.2889493535370748,1.0,False,0.12028021332183653,0.10702573843460567,0.12028021332183653,7.244931014798517,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.40071065846310694,0.21662332096142328,1.0,False,0.08778682572065839,0.07426446574485185,0.08778682572065839,6.8907652273912765,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.09810375528444319,0.029345330483999576,1.0,False,0.012001881905544706,0.013109340598609439,0.012001881905544706,37.52551216910083,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,4,K04_tw_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.4079993708608456,0.18509694496356857,1.0,False,0.048234442284508565,0.05099165455725445,0.048234442284508565,19.696676415165616,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.07850931163792522,0.02115823517588774,1.0,False,0.01042678870157415,0.008828683713377023,0.01042678870157415,17.490418178979095,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.012889899533597532,0.0026492017764137782,0.5,False,0.001324824641011625,0.0011039738849873302,0.001324824641011625,22.832529695808276,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.12732548572975166,0.03650655117978832,1.0,False,0.015109434058447977,0.012495521300431607,0.015109434058447977,16.18391638590561,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.11550807612957174,0.03456014614663487,1.0,False,0.015252680412497565,0.012655852394465159,0.015252680412497565,21.098513895200266,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.06003214555416654,0.015726467212296702,1.0,False,0.006475911043296871,0.00542912658414451,0.006475911043296871,19.074159297140476,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.02582406643062858,0.004821284822110256,1.0,False,0.002996748159235948,0.0027766431256107953,0.002996748159235948,24.65558823986001,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.26702982394361857,0.09789193880543595,1.0,False,0.03755188396448307,0.03221637432516906,0.03755188396448307,10.265323148721226,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.0793863177893261,0.021522785028498123,1.0,False,0.010610693438870823,0.008980231567755115,0.010610693438870823,11.663629973867636,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.10119559400438971,0.03601216680329609,1.0,False,0.014093973746581664,0.011585303663011906,0.014093973746581664,10.235542573632824,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.23702894284672188,0.08393538015326094,1.0,False,0.03228195651201177,0.02647932837442744,0.03228195651201177,10.897045185487354,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.24054803389854174,0.08579200391492858,1.0,False,0.03299753479545609,0.027067098355196068,0.03299753479545609,16.523762622261405,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.059562639425993116,0.015721521730632817,1.0,False,0.006588234500410066,0.005402177971247922,0.006588234500410066,13.782964491135843,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.44835740693973797,0.18736961318409373,1.0,False,0.06524491565133925,0.05736331425309942,0.06524491565133925,20.77927938457315,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.20332073305893467,0.0694006581827176,1.0,False,0.0281681778249365,0.024017723163317063,0.0281681778249365,20.22669921130027,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.13419596565536002,0.032424853771660274,1.0,False,0.01381380584972973,0.014341170831616255,0.01381380584972973,62.081216428818784,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.1790183498995081,0.06855009514558828,1.0,False,0.02674841636436789,0.02190902727902095,0.02674841636436789,58.05083347607811,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.3204399325130438,0.16133099229853548,1.0,False,0.0632832615782469,0.05263216090781697,0.0632832615782469,45.88774546014983,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.18921896308066993,0.05990595707069556,1.0,False,0.023118990195550387,0.018968131033921903,0.023118990195550387,24.80699294137026,1.7806071270437377e-16,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.13399651506883575,0.038154477893445886,1.0,False,0.015948928248775248,0.01317737662210642,0.015948928248775248,25.711743507974,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.10784159151398048,0.026076609989227242,1.0,False,0.010762171770366764,0.009091777492736226,0.010762171770366764,28.44810136976876,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.03278138322571718,0.00908001062739372,1.0,False,0.003899560043142551,0.0031852828288428856,0.003899560043142551,19.34476185713299,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.05018918461531407,0.009270590284873835,1.0,False,0.0051671804793291115,0.0045168232631402905,0.0051671804793291115,24.90928883880954,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.06695214185497803,0.016378000035574394,1.0,False,0.008444969654802625,0.007212052975716654,0.008444969654802625,71.3339481079688,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.14893316313499405,0.04923911728687736,1.0,False,0.021199927320811194,0.017891768317965424,0.021199927320811194,53.3367698723599,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.19796981234587785,0.06414089005056076,1.0,False,0.02610466854064742,0.023060286976740525,0.02610466854064742,52.67876587655005,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.29833256859522717,0.10485749129218842,1.0,False,0.040156424210179294,0.034090355921924664,0.040156424210179294,32.41073072216131,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.2115529291832361,0.07180884942890044,1.0,False,0.02761283022746004,0.022621509798034307,0.02761283022746004,18.156731648443806,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.03300464211398291,0.007941436810813253,1.0,False,0.004250463554090669,0.003906397319079806,0.004250463554090669,14.455128841661042,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.26418607693735396,0.10885806045123984,1.0,False,0.041963318535222977,0.03468629600379064,0.041963318535222977,234.71887163331496,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.1902855481403379,0.06653321901241517,1.0,False,0.025617511674589182,0.020993682481487842,0.025617511674589182,123.64895361163292,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.08625599077429516,0.022596990730176687,1.0,False,0.010644513913764753,0.011187113969894233,0.010644513913764753,196.62923900268734,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.29740821177356924,0.11454855271565892,1.0,False,0.03985700897860865,0.03673749010367675,0.03985700897860865,93.78370944481998,0.0,True
train,TR03,eda51a88433df945d47dc48a48e39e8c86c3f9358a79717522815e74993e50a7,6,K06_tw_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.29024183366190215,0.14868387173989178,1.0,False,0.05845651116018334,0.04839499797843262,0.05845651116018334,53.00092322087083,0.0,True
